AST,BLK,DREB_PCT,EFG_PCT,FT_RATE,OPP_AST,OPP_BLK,OPP_EFG_PCT,OPP_FT_RATE,OPP_TOV_PCT,OREB_PCT,PLUS_MINUS,TOV_PCT,WL
16,1,0.8333333333333334,0.5692307692307692,0.16923076923076924,16.0,6.0,0.6296296296296297,0.2222222222222222,0.1234567901234568,0.2222222222222222,5.0,0.04518072289156626,L
12,6,0.6451612903225806,0.43846153846153846,0.2153846153846154,26.0,5.0,0.6060606060606061,0.19696969696969696,0.13123359580052493,0.16216216216216217,-25.0,0.09776536312849163,L
9,4,0.5882352941176471,0.4811320754716981,0.32075471698113206,16.0,4.0,0.5078125,0.125,0.15669515669515668,0.18518518518518517,-7.0,0.21489971346704873,L
16,8,0.5333333333333333,0.49122807017543857,0.38596491228070173,24.0,3.0,0.5555555555555556,0.15873015873015872,0.2,0.21212121212121213,-8.0,0.13274336283185842,L
12,4,0.6756756756756757,0.46774193548387094,0.3709677419354839,14.0,9.0,0.5078125,0.15625,0.2191780821917808,0.28125,4.0,0.13850415512465372,L
10,2,0.6756756756756757,0.5,0.1864406779661017,13.0,4.0,0.39655172413793105,0.1896551724137931,0.2046783625730994,0.22580645161290322,10.0,0.12422360248447203,L
19,4,0.625,0.6640625,0.28125,14.0,0.0,0.45652173913043476,0.17391304347826086,0.13368983957219252,0.23076923076923078,26.0,0.1092896174863388,W
12,5,0.75,0.45454545454545453,0.2727272727272727,21.0,3.0,0.5461538461538461,0.23076923076923078,0.14666666666666667,0.3157894736842105,-13.0,0.1752021563342318,L
24,2,0.65625,0.6,0.31666666666666665,11.0,2.0,0.5,0.4909090909090909,0.2540106951871658,0.14814814814814814,11.0,0.13586956521739132,W
25,2,0.631578947368421,0.5819672131147541,0.08196721311475409,19.0,2.0,0.5208333333333334,0.2361111111111111,0.06775067750677508,0.23076923076923078,-11.0,0.19718309859154928,L
13,1,0.8275862068965517,0.4230769230769231,0.3230769230769231,21.0,2.0,0.6171875,0.421875,0.14138817480719795,0.1590909090909091,-26.0,0.1421188630490956,L
19,7,0.8571428571428571,0.4921875,0.28125,18.0,4.0,0.44285714285714284,0.32857142857142857,0.11083743842364531,0.15789473684210525,-4.0,0.15544041450777202,W
27,2,0.7647058823529411,0.6454545454545455,0.4,18.0,3.0,0.5,0.2033898305084746,0.1862464183381089,0.17391304347826086,22.0,0.1553672316384181,W
19,0,0.7878787878787878,0.5214285714285715,0.1,13.0,3.0,0.5390625,0.171875,0.16795865633074933,0.2571428571428571,0.0,0.17994858611825193,W
15,2,0.6774193548387096,0.45901639344262296,0.16393442622950818,17.0,1.0,0.4727272727272727,0.36363636363636365,0.16666666666666666,0.22580645161290322,-7.0,0.17142857142857143,L
20,4,0.5121951219512195,0.5267857142857143,0.30357142857142855,12.0,1.0,0.4,0.2923076923076923,0.13313609467455623,0.21428571428571427,5.0,0.109717868338558,W
24,4,0.76,0.6583333333333333,0.23333333333333334,19.0,1.0,0.5673076923076923,0.4807692307692308,0.16901408450704225,0.46153846153846156,10.0,0.2298850574712644,W
14,1,0.6363636363636364,0.47413793103448276,0.20689655172413793,25.0,4.0,0.5859375,0.203125,0.16172506738544473,0.2222222222222222,-20.0,0.1977401129943503,L
16,7,0.875,0.53125,0.15625,13.0,4.0,0.5,0.20689655172413793,0.11976047904191617,0.3548387096774194,8.0,0.14925373134328357,W
22,3,0.7297297297297297,0.48484848484848486,0.09090909090909091,12.0,4.0,0.4262295081967213,0.21311475409836064,0.20231213872832368,0.2222222222222222,8.0,0.12968299711815562,W
16,4,0.6578947368421053,0.559322033898305,0.2542372881355932,13.0,5.0,0.39166666666666666,0.36666666666666664,0.15759312320916907,0.22580645161290322,12.0,0.17142857142857143,W
13,1,0.6888888888888889,0.4453125,0.140625,11.0,3.0,0.4,0.15714285714285714,0.1278409090909091,0.2727272727272727,6.0,0.15804597701149425,L
22,5,0.65,0.6,0.2153846153846154,26.0,3.0,0.5072463768115942,0.11594202898550725,0.1092896174863388,0.1724137931034483,14.0,0.02958579881656805,W
20,3,0.8157894736842105,0.5230769230769231,0.2923076923076923,16.0,5.0,0.38333333333333336,0.13333333333333333,0.17341040462427745,0.28125,31.0,0.111731843575419,W
14,4,0.6153846153846154,0.33064516129032256,0.4032258064516129,21.0,6.0,0.6206896551724138,0.1896551724137931,0.24869109947643978,0.2682926829268293,-19.0,0.18666666666666668,L
10,6,0.6071428571428571,0.4596774193548387,0.43548387096774194,12.0,2.0,0.5,0.36538461538461536,0.2680965147453083,0.25,10.0,0.11299435028248588,W
21,3,0.7777777777777778,0.5735294117647058,0.14705882352941177,18.0,1.0,0.5,0.24615384615384617,0.12261580381471389,0.25806451612903225,8.0,0.14666666666666667,W
15,1,0.5675675675675675,0.5,0.3,14.0,0.0,0.49242424242424243,0.07575757575757576,0.16901408450704225,0.34285714285714286,3.0,0.21367521367521367,W
25,5,0.7428571428571429,0.5492957746478874,0.18309859154929578,18.0,3.0,0.5,0.13432835820895522,0.12396694214876033,0.1935483870967742,11.0,0.053908355795148244,W
21,6,0.6666666666666666,0.6052631578947368,0.22807017543859648,14.0,4.0,0.48214285714285715,0.32142857142857145,0.20231213872832368,0.2222222222222222,7.0,0.1636904761904762,W
21,1,0.6,0.4621212121212121,0.30303030303030304,27.0,3.0,0.6470588235294118,0.35294117647058826,0.08152173913043478,0.16666666666666666,-26.0,0.08108108108108109,L
16,1,0.6875,0.49206349206349204,0.19047619047619047,16.0,4.0,0.49137931034482757,0.22413793103448276,0.1582278481012658,0.39285714285714285,6.0,0.14970059880239522,W
13,3,0.7428571428571429,0.4067796610169492,0.423728813559322,16.0,4.0,0.5078125,0.265625,0.1953125,0.2,-9.0,0.1643835616438356,L
17,5,0.7837837837837838,0.46923076923076923,0.15384615384615385,14.0,1.0,0.4523809523809524,0.15873015873015872,0.1232876712328767,0.22857142857142856,4.0,0.11594202898550725,W
21,6,0.7894736842105263,0.6111111111111112,0.37037037037037035,16.0,1.0,0.4927536231884058,0.2463768115942029,0.10554089709762533,0.13043478260869565,-1.0,0.1917808219178082,W
21,4,0.7941176470588235,0.5075757575757576,0.24242424242424243,10.0,3.0,0.4838709677419355,0.3225806451612903,0.16666666666666666,0.14705882352941177,3.0,0.15113350125944583,L
15,4,0.6388888888888888,0.475,0.23333333333333334,22.0,1.0,0.5547945205479452,0.0958904109589041,0.04491017964071856,0.25806451612903225,-16.0,0.13513513513513514,L
17,1,0.7272727272727273,0.4485294117647059,0.29411764705882354,18.0,7.0,0.5163934426229508,0.26229508196721313,0.13157894736842105,0.3684210526315789,-5.0,0.16216216216216217,L
20,3,0.75,0.4745762711864407,0.3220338983050847,24.0,1.0,0.5272727272727272,0.14545454545454545,0.21148036253776434,0.23333333333333334,8.0,0.13119533527696794,W
14,5,0.7567567567567568,0.5357142857142857,0.2857142857142857,16.0,1.0,0.46875,0.421875,0.1187335092348285,0.2222222222222222,-2.0,0.21008403361344535,W
18,7,0.6,0.5,0.13636363636363635,10.0,3.0,0.45901639344262296,0.21311475409836064,0.1759530791788856,0.375,11.0,0.12195121951219513,W
14,3,0.59375,0.3790322580645161,0.20967741935483872,13.0,5.0,0.5564516129032258,0.20967741935483872,0.1380368098159509,0.2857142857142857,-24.0,0.1488095238095238,L
22,3,0.75,0.6194029850746269,0.14925373134328357,14.0,0.0,0.46923076923076923,0.07692307692307693,0.16216216216216217,0.2,27.0,0.1095890410958904,W
21,1,0.78125,0.5666666666666667,0.35,17.0,3.0,0.55,0.26666666666666666,0.12605042016806722,0.1724137931034483,5.0,0.07309941520467836,W
23,1,0.7333333333333333,0.55,0.25,19.0,0.0,0.5573770491803278,0.11475409836065574,0.21186440677966104,0.21875,4.0,0.14492753623188406,W
11,4,0.7037037037037037,0.42857142857142855,0.09523809523809523,16.0,6.0,0.5727272727272728,0.18181818181818182,0.22535211267605634,0.21212121212121213,-11.0,0.17045454545454544,L
18,6,0.6486486486486487,0.5217391304347826,0.30434782608695654,22.0,0.0,0.5073529411764706,0.27941176470588236,0.08152173913043478,0.2571428571428571,6.0,0.08064516129032258,L
15,7,0.7142857142857143,0.43478260869565216,0.2608695652173913,20.0,4.0,0.41044776119402987,0.16417910447761194,0.16348773841961853,0.17073170731707318,11.0,0.07978723404255318,W
18,5,0.7142857142857143,0.3888888888888889,0.06944444444444445,16.0,3.0,0.5317460317460317,0.2698412698412698,0.12534818941504178,0.3023255813953488,-22.0,0.1527777777777778,L
32,2,0.7142857142857143,0.65625,0.25,10.0,2.0,0.3923076923076923,0.24615384615384617,0.12430939226519336,0.3333333333333333,31.0,0.12605042016806722,W
22,2,0.8571428571428571,0.45384615384615384,0.15384615384615385,14.0,3.0,0.45,0.21666666666666667,0.1282051282051282,0.1935483870967742,6.0,0.125,W
16,4,0.7777777777777778,0.5,0.1774193548387097,19.0,4.0,0.6229508196721312,0.19672131147540983,0.10174418604651163,0.21875,-14.0,0.17955801104972374,L
21,12,0.48717948717948717,0.5972222222222222,0.25,24.0,8.0,0.525974025974026,0.14285714285714285,0.20671834625322996,0.3076923076923077,11.0,0.11811023622047244,W
12,4,0.6774193548387096,0.427536231884058,0.2028985507246377,17.0,2.0,0.49107142857142855,0.5,0.20215633423180593,0.4146341463414634,-4.0,0.19553072625698326,W
15,5,0.7307692307692307,0.5625,0.19642857142857142,21.0,2.0,0.646551724137931,0.27586206896551724,0.13353115727002965,0.22727272727272727,-17.0,0.16566265060240962,L
18,0,0.8928571428571429,0.5955882352941176,0.36764705882352944,25.0,0.0,0.6231884057971014,0.2753623188405797,0.026455026455026457,0.3225806451612903,0.0,0.10526315789473684,L
19,3,0.625,0.5666666666666667,0.31666666666666665,9.0,2.0,0.36619718309859156,0.11267605633802817,0.057803468208092484,0.27586206896551724,22.0,0.1183431952662722,W
21,2,0.78125,0.6102941176470589,0.19117647058823528,23.0,2.0,0.5833333333333334,0.12121212121212122,0.07122507122507123,0.2727272727272727,7.0,0.08547008547008547,L
18,1,0.625,0.49206349206349204,0.2222222222222222,25.0,5.0,0.6721311475409836,0.16393442622950818,0.06451612903225806,0.3333333333333333,-20.0,0.06493506493506493,L
17,6,0.8518518518518519,0.6083333333333333,0.38333333333333336,23.0,2.0,0.5555555555555556,0.2777777777777778,0.18571428571428572,0.25925925925925924,19.0,0.15027322404371585,W
20,4,0.75,0.5307692307692308,0.2923076923076923,18.0,1.0,0.47540983606557374,0.4918032786885246,0.2054794520547945,0.25,6.0,0.14550264550264552,L
20,5,0.75,0.4928571428571429,0.18571428571428572,16.0,3.0,0.4253731343283582,0.31343283582089554,0.11627906976744186,0.21951219512195122,6.0,0.11968085106382978,W
16,4,0.7209302325581395,0.46153846153846156,0.2153846153846154,12.0,5.0,0.30833333333333335,0.25,0.18571428571428572,0.32432432432432434,23.0,0.16997167138810199,W
26,6,0.6923076923076923,0.5492957746478874,0.11267605633802817,15.0,3.0,0.4274193548387097,0.25806451612903225,0.1278409090909091,0.3,16.0,0.1092896174863388,W
15,2,0.7575757575757576,0.4626865671641791,0.208955223880597,26.0,3.0,0.572463768115942,0.17391304347826086,0.1754385964912281,0.10810810810810811,-11.0,0.1272264631043257,L
15,1,0.6451612903225806,0.5303030303030303,0.16666666666666666,20.0,1.0,0.5317460317460317,0.2222222222222222,0.1724137931034483,0.3333333333333333,-2.0,0.11869436201780414,W
13,3,0.6470588235294118,0.35384615384615387,0.24615384615384617,11.0,11.0,0.4473684210526316,0.15789473684210525,0.21021021021021022,0.4146341463414634,0.0,0.15527950310559005,W
12,6,0.6756756756756757,0.5338983050847458,0.3728813559322034,14.0,3.0,0.45454545454545453,0.25757575757575757,0.13368983957219252,0.1935483870967742,8.0,0.16260162601626016,W
13,5,0.5384615384615384,0.4537037037037037,0.37037037037037035,17.0,0.0,0.4714285714285714,0.14285714285714285,0.21052631578947367,0.10714285714285714,-7.0,0.20270270270270271,L
27,7,0.6176470588235294,0.7142857142857143,0.1746031746031746,14.0,3.0,0.5078125,0.140625,0.1790633608815427,0.391304347826087,30.0,0.18207282913165265,W
15,5,0.5405405405405406,0.5350877192982456,0.2982456140350877,17.0,3.0,0.5,0.2222222222222222,0.16034985422740525,0.18518518518518517,-3.0,0.10638297872340426,L
11,5,0.8378378378378378,0.4318181818181818,0.13636363636363635,15.0,4.0,0.5074626865671642,0.08955223880597014,0.09668508287292817,0.13157894736842105,-11.0,0.11019283746556474,L
10,4,0.6052631578947368,0.4,0.3384615384615385,8.0,10.0,0.4083333333333333,0.38333333333333336,0.16172506738544473,0.34375,3.0,0.13736263736263737,W
34,2,0.6129032258064516,0.7538461538461538,0.2,16.0,1.0,0.5416666666666666,0.16666666666666666,0.23943661971830985,0.20833333333333334,37.0,0.09695290858725761,W
17,2,0.7692307692307693,0.5535714285714286,0.2857142857142857,16.0,7.0,0.5948275862068966,0.3103448275862069,0.11904761904761904,0.25925925925925924,-9.0,0.17804154302670622,W
8,2,0.6764705882352942,0.4636363636363636,0.4727272727272727,21.0,3.0,0.5441176470588235,0.11764705882352941,0.1706036745406824,0.21875,-11.0,0.18207282913165265,L
17,2,0.7,0.4375,0.23214285714285715,17.0,0.0,0.5416666666666666,0.13333333333333333,0.19662921348314605,0.13793103448275862,-12.0,0.17341040462427745,L
10,1,0.6818181818181818,0.4112903225806452,0.6290322580645161,22.0,4.0,0.5064102564102564,0.21794871794871795,0.10152284263959391,0.21052631578947367,-14.0,0.14705882352941177,L
22,5,0.7027027027027027,0.4785714285714286,0.11428571428571428,17.0,10.0,0.48484848484848486,0.16666666666666666,0.1400560224089636,0.34285714285714286,1.0,0.1523545706371191,L
18,1,0.6,0.4015151515151515,0.3787878787878788,20.0,4.0,0.5158730158730159,0.4603174603174603,0.13586956521739132,0.3333333333333333,-12.0,0.136986301369863,L
9,6,0.5806451612903226,0.46,0.5,12.0,2.0,0.4909090909090909,0.2909090909090909,0.2373887240356083,0.1,-3.0,0.16176470588235295,W
14,2,0.7352941176470589,0.48412698412698413,0.25396825396825395,15.0,4.0,0.5153846153846153,0.15384615384615385,0.07352941176470588,0.41935483870967744,3.0,0.1506024096385542,W
15,1,0.7941176470588235,0.5,0.21212121212121213,16.0,2.0,0.4918032786885246,0.5901639344262295,0.10610079575596816,0.3125,-6.0,0.2061855670103093,L
19,3,0.7586206896551724,0.5147058823529411,0.20588235294117646,22.0,2.0,0.5363636363636364,0.2909090909090909,0.1608187134502924,0.2571428571428571,8.0,0.08498583569405099,W
15,6,0.8,0.4603174603174603,0.49206349206349204,11.0,5.0,0.4523809523809524,0.15873015873015872,0.14864864864864866,0.38095238095238093,11.0,0.13157894736842105,W
21,4,0.7804878048780488,0.6209677419354839,0.24193548387096775,19.0,2.0,0.45652173913043476,0.11594202898550725,0.14627659574468085,0.18181818181818182,22.0,0.15789473684210525,W
20,11,0.5490196078431373,0.5338983050847458,0.3559322033898305,16.0,5.0,0.41875,0.0875,0.07062146892655367,0.48148148148148145,7.0,0.2046783625730994,W
16,3,0.6944444444444444,0.5,0.35,14.0,5.0,0.5,0.22727272727272727,0.21052631578947367,0.2727272727272727,-3.0,0.20161290322580644,L
14,1,0.8,0.38333333333333336,0.2,23.0,1.0,0.6428571428571429,0.32142857142857145,0.10736196319018404,0.32432432432432434,-29.0,0.23255813953488372,L
13,2,0.85,0.5080645161290323,0.16129032258064516,14.0,4.0,0.36065573770491804,0.26229508196721313,0.17241379310344826,0.2857142857142857,13.0,0.2054794520547945,W
16,3,0.6578947368421053,0.532258064516129,0.3387096774193548,11.0,4.0,0.4857142857142857,0.12857142857142856,0.08620689655172414,0.21428571428571427,7.0,0.11049723756906077,W
21,7,0.7,0.4925373134328358,0.26865671641791045,20.0,10.0,0.4930555555555556,0.1388888888888889,0.10666666666666667,0.21052631578947367,1.0,0.11968085106382978,W
10,3,0.6785714285714286,0.3770491803278688,0.36065573770491804,23.0,7.0,0.6384615384615384,0.1076923076923077,0.1978891820580475,0.23529411764705882,-31.0,0.1953125,L
22,6,0.7804878048780488,0.6129032258064516,0.3225806451612903,20.0,3.0,0.44366197183098594,0.22535211267605634,0.06544502617801047,0.39285714285714285,16.0,0.15714285714285714,W
20,5,0.8,0.5,0.24615384615384617,18.0,1.0,0.421875,0.3125,0.1095890410958904,0.14705882352941177,7.0,0.08287292817679558,W
10,5,0.5945945945945946,0.30833333333333335,0.18333333333333332,18.0,7.0,0.47540983606557374,0.22950819672131148,0.10355029585798818,0.1794871794871795,-24.0,0.09463722397476342,L
17,1,0.7272727272727273,0.5,0.25396825396825395,21.0,4.0,0.5409836065573771,0.45901639344262296,0.13661202185792348,0.3548387096774194,-8.0,0.18207282913165265,W
15,0,0.6666666666666666,0.4772727272727273,0.2878787878787879,28.0,5.0,0.7843137254901961,0.39215686274509803,0.19402985074626866,0.35135135135135137,-18.0,0.141643059490085,L
21,3,0.6875,0.55,0.31666666666666665,30.0,3.0,0.5882352941176471,0.27941176470588236,0.10723860589812333,0.23333333333333334,-12.0,0.15363128491620112,L
19,3,0.6551724137931034,0.5666666666666667,0.13333333333333333,18.0,1.0,0.5517241379310345,0.4827586206896552,0.15027322404371585,0.23076923076923078,-17.0,0.2185792349726776,L
8,2,0.75,0.3524590163934426,0.2786885245901639,19.0,3.0,0.5573770491803278,0.3114754098360656,0.141643059490085,0.15384615384615385,-28.0,0.1392757660167131,L
18,2,0.8157894736842105,0.5454545454545454,0.15151515151515152,12.0,2.0,0.39655172413793105,0.2413793103448276,0.12383900928792571,0.3225806451612903,26.0,0.0625,W
24,3,0.7241379310344828,0.5317460317460317,0.14285714285714285,17.0,4.0,0.5462962962962963,0.35185185185185186,0.223463687150838,0.125,-2.0,0.13774104683195593,L
16,6,0.7714285714285715,0.5735294117647058,0.1323529411764706,17.0,0.0,0.49193548387096775,0.25806451612903225,0.13812154696132595,0.35714285714285715,14.0,0.1274787535410765,W
17,5,0.9393939393939394,0.5671641791044776,0.3283582089552239,10.0,2.0,0.46551724137931033,0.43103448275862066,0.14864864864864866,0.25806451612903225,22.0,0.09358288770053476,W
16,6,0.78125,0.5517241379310345,0.2413793103448276,16.0,1.0,0.4827586206896552,0.4482758620689655,0.08771929824561403,0.3793103448275862,2.0,0.21021021021021022,W
15,2,0.7586206896551724,0.5214285714285715,0.2,19.0,4.0,0.5887096774193549,0.24193548387096775,0.11267605633802817,0.3333333333333333,0.0,0.08498583569405099,W
18,2,0.7021276595744681,0.5645161290322581,0.24193548387096775,11.0,2.0,0.3357142857142857,0.24285714285714285,0.1187335092348285,0.2857142857142857,22.0,0.15492957746478872,W
11,7,0.5555555555555556,0.4253731343283582,0.04477611940298507,11.0,2.0,0.4027777777777778,0.1527777777777778,0.11527377521613832,0.28205128205128205,-6.0,0.1488095238095238,L
21,5,0.6190476190476191,0.5808823529411765,0.08823529411764706,20.0,4.0,0.5,0.10256410256410256,0.06561679790026247,0.2,0.0,0.13440860215053763,W
18,1,0.6842105263157895,0.5234375,0.140625,16.0,1.0,0.4772727272727273,0.21212121212121213,0.16304347826086957,0.3,0.0,0.20380434782608697,L
21,4,0.6428571428571429,0.4918032786885246,0.21311475409836064,17.0,2.0,0.4,0.2,0.14044943820224717,0.17647058823529413,10.0,0.14245014245014245,W
22,1,0.5945945945945946,0.5367647058823529,0.1323529411764706,17.0,2.0,0.4444444444444444,0.14285714285714285,0.2442528735632184,0.16666666666666666,13.0,0.0574712643678161,W
21,1,0.6875,0.5081967213114754,0.36065573770491804,25.0,1.0,0.5396825396825397,0.2698412698412698,0.13550135501355015,0.25,-2.0,0.1953125,L
19,4,0.8333333333333334,0.5390625,0.234375,25.0,0.0,0.5819672131147541,0.16393442622950818,0.11764705882352941,0.3125,0.0,0.14285714285714285,L
18,4,0.8709677419354839,0.5196078431372549,0.3137254901960784,14.0,2.0,0.5317460317460317,0.31746031746031744,0.14285714285714285,0.125,-16.0,0.28795811518324604,L
14,4,0.7,0.5392156862745098,0.6470588235294118,17.0,2.0,0.5555555555555556,0.2222222222222222,0.12931034482758622,0.2692307692307692,-5.0,0.18518518518518517,L
21,9,0.7804878048780488,0.4609375,0.234375,14.0,4.0,0.40625,0.15625,0.10294117647058823,0.3055555555555556,10.0,0.1323529411764706,W
14,2,0.7142857142857143,0.5070422535211268,0.19718309859154928,13.0,4.0,0.4838709677419355,0.3387096774193548,0.15625,0.2631578947368421,6.0,0.06983240223463688,W
16,0,0.75,0.46794871794871795,0.24358974358974358,25.0,3.0,0.5661764705882353,0.29411764705882354,0.13253012048192772,0.30952380952380953,-4.0,0.09925558312655088,L
13,2,0.8076923076923077,0.5660377358490566,0.32075471698113206,19.0,1.0,0.5727272727272728,0.2909090909090909,0.13353115727002965,0.2,-1.0,0.17964071856287425,L
27,1,0.7931034482758621,0.5983606557377049,0.19672131147540983,13.0,1.0,0.46226415094339623,0.4528301886792453,0.1627218934911243,0.22580645161290322,9.0,0.14534883720930233,W
10,3,0.7317073170731707,0.33064516129032256,0.1935483870967742,18.0,5.0,0.4,0.15384615384615385,0.13043478260869565,0.2222222222222222,-11.0,0.19230769230769232,L
11,7,0.6470588235294118,0.525,0.5666666666666667,10.0,2.0,0.4918032786885246,0.4426229508196721,0.0911854103343465,0.3333333333333333,2.0,0.07396449704142012,L
13,4,0.6428571428571429,0.44696969696969696,0.4696969696969697,13.0,3.0,0.47183098591549294,0.18309859154929578,0.1706036745406824,0.2857142857142857,3.0,0.10471204188481674,W
20,4,0.7,0.4318181818181818,0.22727272727272727,21.0,4.0,0.5,0.27586206896551724,0.217983651226158,0.1875,1.0,0.13157894736842105,W
17,3,0.6774193548387096,0.5158730158730159,0.31746031746031744,16.0,1.0,0.5172413793103449,0.3620689655172414,0.22849462365591397,0.2,3.0,0.13333333333333333,L
20,5,0.8333333333333334,0.5214285714285715,0.2571428571428571,18.0,4.0,0.4396551724137931,0.39655172413793105,0.1523545706371191,0.2727272727272727,17.0,0.09308510638297872,W
22,3,0.6829268292682927,0.53125,0.109375,13.0,1.0,0.36507936507936506,0.25396825396825395,0.20718232044198892,0.2,14.0,0.15320334261838442,W
22,1,0.6756756756756757,0.5769230769230769,0.2153846153846154,16.0,5.0,0.3898305084745763,0.1864406779661017,0.2971576227390181,0.09375,29.0,0.10582010582010583,W
23,2,0.868421052631579,0.559322033898305,0.3220338983050847,13.0,2.0,0.34210526315789475,0.38596491228070173,0.11461318051575932,0.27586206896551724,28.0,0.16997167138810199,W
23,1,0.8076923076923077,0.6186440677966102,0.4745762711864407,23.0,0.0,0.5877192982456141,0.40350877192982454,0.21739130434782608,0.2222222222222222,10.0,0.15748031496062992,W
18,3,0.8,0.5476190476190477,0.30158730158730157,14.0,2.0,0.4859154929577465,0.2535211267605634,0.09308510638297872,0.25,6.0,0.14745308310991959,W
19,4,0.7894736842105263,0.5347222222222222,0.2361111111111111,20.0,2.0,0.48507462686567165,0.16417910447761194,0.12755102040816327,0.2972972972972973,15.0,0.12853470437017994,W
12,2,0.6060606060606061,0.6071428571428571,0.4107142857142857,17.0,2.0,0.5671641791044776,0.23880597014925373,0.11527377521613832,0.2916666666666667,0.0,0.13392857142857142,W
18,5,0.7631578947368421,0.5185185185185185,0.46296296296296297,10.0,3.0,0.40476190476190477,0.30158730158730157,0.113314447592068,0.20689655172413793,11.0,0.15942028985507245,W
18,4,0.78125,0.4921875,0.34375,21.0,7.0,0.5606060606060606,0.2878787878787879,0.09383378016085792,0.15625,-7.0,0.10554089709762533,L
20,5,0.7428571428571429,0.53125,0.234375,15.0,3.0,0.5079365079365079,0.3492063492063492,0.10840108401084012,0.18181818181818182,-8.0,0.14666666666666667,L
25,6,0.7352941176470589,0.6470588235294118,0.11764705882352941,16.0,4.0,0.5238095238095238,0.23809523809523808,0.08695652173913043,0.4230769230769231,20.0,0.11730205278592375,W
19,4,0.6764705882352942,0.5178571428571429,0.44642857142857145,15.0,2.0,0.48412698412698413,0.4603174603174603,0.14550264550264552,0.2692307692307692,-2.0,0.2716049382716049,L
19,2,0.72,0.49242424242424243,0.24242424242424243,26.0,6.0,0.6491228070175439,0.24561403508771928,0.21551724137931036,0.2727272727272727,-5.0,0.09943181818181818,L
8,3,0.6571428571428571,0.38461538461538464,0.27692307692307694,21.0,6.0,0.5661764705882353,0.20588235294117646,0.08264462809917356,0.28205128205128205,-22.0,0.11560693641618497,L
18,9,0.7948717948717948,0.5483870967741935,0.3064516129032258,9.0,4.0,0.4230769230769231,0.3230769230769231,0.07204610951008646,0.2962962962962963,18.0,0.13966480446927376,W
11,8,0.7222222222222222,0.3728813559322034,0.3728813559322034,13.0,9.0,0.46825396825396826,0.25396825396825395,0.11527377521613832,0.10714285714285714,-11.0,0.09749303621169916,L
10,5,0.8709677419354839,0.46,0.25333333333333335,16.0,2.0,0.5409836065573771,0.11475409836065574,0.15109890109890112,0.4166666666666667,11.0,0.08152173913043478,W
19,4,0.7878787878787878,0.5952380952380952,0.25396825396825395,16.0,2.0,0.5083333333333333,0.21666666666666667,0.19390581717451522,0.32142857142857145,18.0,0.16574585635359115,W
18,4,0.7560975609756098,0.5181818181818182,0.4727272727272727,16.0,1.0,0.4666666666666667,0.09333333333333334,0.054945054945054944,0.14285714285714285,1.0,0.1023391812865497,W
29,6,0.6170212765957447,0.7372881355932204,0.11864406779661017,17.0,2.0,0.363013698630137,0.2328767123287671,0.12195121951219513,0.15789473684210525,27.0,0.19230769230769232,W
21,7,0.58,0.5163934426229508,0.4098360655737705,16.0,0.0,0.43125,0.1375,0.108991825613079,0.2903225806451613,5.0,0.1506849315068493,W
18,5,0.7027027027027027,0.4066666666666667,0.16,14.0,4.0,0.4596774193548387,0.27419354838709675,0.20304568527918782,0.30952380952380953,3.0,0.14138817480719795,W
11,5,0.5952380952380952,0.37857142857142856,0.1,17.0,2.0,0.3939393939393939,0.12121212121212122,0.1282051282051282,0.22727272727272727,-3.0,0.11299435028248588,W
20,2,0.6060606060606061,0.532258064516129,0.14516129032258066,23.0,5.0,0.6014492753623188,0.15942028985507245,0.11049723756906077,0.24242424242424243,-21.0,0.16034985422740525,L
12,7,0.8,0.4344262295081967,0.32786885245901637,13.0,8.0,0.4788732394366197,0.07042253521126761,0.1625,0.18181818181818182,-2.0,0.2222222222222222,W
14,2,0.7727272727272727,0.5677966101694916,0.5254237288135594,16.0,3.0,0.4246575342465753,0.1780821917808219,0.18248175182481752,0.18518518518518517,19.0,0.163727959697733,W
24,13,0.6666666666666666,0.6229508196721312,0.39344262295081966,15.0,5.0,0.35333333333333333,0.17333333333333334,0.17241379310344826,0.14814814814814814,33.0,0.14175257731958765,W
8,2,0.7272727272727273,0.49122807017543857,0.3333333333333333,12.0,6.0,0.4824561403508772,0.15789473684210525,0.1757188498402556,0.3793103448275862,12.0,0.12987012987012986,W
25,2,0.7647058823529411,0.48507462686567165,0.16417910447761194,25.0,4.0,0.5390625,0.15625,0.2077922077922078,0.37142857142857144,-1.0,0.20435967302452315,L
14,4,0.4857142857142857,0.48412698412698413,0.42857142857142855,14.0,2.0,0.5743243243243243,0.3918918918918919,0.1272264631043257,0.3548387096774194,-21.0,0.18229166666666669,L
19,4,0.8181818181818182,0.5909090909090909,0.10606060606060606,23.0,3.0,0.6181818181818182,0.07272727272727272,0.1801801801801802,0.21428571428571427,11.0,0.1002865329512894,W
18,4,0.8064516129032258,0.5081967213114754,0.32786885245901637,17.0,4.0,0.5625,0.15625,0.15714285714285714,0.20689655172413793,0.0,0.16,W
20,1,0.631578947368421,0.5491803278688525,0.16393442622950818,20.0,4.0,0.4928571428571429,0.2,0.0574712643678161,0.25,-5.0,0.14925373134328357,W
15,3,0.7096774193548387,0.5490196078431373,0.45098039215686275,14.0,2.0,0.55,0.38333333333333336,0.13850415512465372,0.14814814814814814,-14.0,0.2526595744680851,L
